property_area,bedrooms,bathrooms,year_built,garage_size,lot_area,location,property_type,furnishing_status,price
1991.0,2.0,1.0,2019.0,0.0,3244.0,Tier3,Villa,Semi-Furnished,121.01
400.0,2.0,3.0,2024.0,2.0,531.0,Tier3,Villa,Unfurnished,17.64
1115.0,2.0,2.0,1990.0,1.0,1670.0,Tier1,Apartment,Furnished,75.23
1432.0,3.0,4.0,2021.0,2.0,4277.0,Tier1,Independent House,Furnished,203.2
1590.0,3.0,4.0,2020.0,1.0,3072.0,Metro,Villa,Furnished,304.98
1360.0,3.0,,2004.0,2.0,3832.0,Tier1,Independent House,Unfurnished,132.21
2081.0,2.0,1.0,2000.0,1.0,3136.0,Tier1,Apartment,Furnished,147.68
1214.0,4.0,4.0,1992.0,,2386.0,Tier2,Independent House,Semi-Furnished,74.03
1856.0,4.0,3.0,2006.0,0.0,5436.0,Tier1,Independent House,Semi-Furnished,228.52
877.0,1.0,2.0,1989.0,1.0,1196.0,Metro,Independent House,Semi-Furnished,100.14
1229.0,3.0,4.0,1989.0,2.0,2789.0,Metro,Apartment,Unfurnished,110.21
594.0,1.0,2.0,1995.0,2.0,1696.0,Tier1,Apartment,Furnished,62.62
1650.0,4.0,4.0,2003.0,0.0,4801.0,Metro,Apartment,Semi-Furnished,188.17
1140.0,4.0,4.0,2023.0,2.0,3104.0,Metro,Apartment,Unfurnished,160.74
1379.0,5.0,5.0,2001.0,0.0,3779.0,Tier3,Independent House,Furnished,51.51
1043.0,2.0,2.0,2021.0,1.0,2476.0,Tier1,Apartment,Semi-Furnished,93.69
1493.0,3.0,3.0,2022.0,1.0,2384.0,Tier1,Apartment,Unfurnished,112.95
1399.0,2.0,2.0,2002.0,1.0,3519.0,Tier3,Apartment,Unfurnished,46.84
703.0,3.0,4.0,1993.0,2.0,2082.0,Tier3,Apartment,Unfurnished,20.02
732.0,3.0,3.0,2001.0,3.0,1571.0,,Apartment,Semi-Furnished,52.84
,1.0,2.0,2017.0,0.0,1980.0,Tier2,Independent House,Semi-Furnished,88.39
1530.0,4.0,5.0,2004.0,1.0,3415.0,Tier1,Villa,Furnished,245.07
2131.0,3.0,3.0,2002.0,3.0,5206.0,Tier1,Apartment,Semi-Furnished,160.9
1351.0,4.0,4.0,2008.0,0.0,2128.0,Tier1,Apartment,Furnished,108.63
1704.0,2.0,2.0,1997.0,1.0,4251.0,Tier2,Apartment,Semi-Furnished,79.23
400.0,5.0,5.0,2024.0,0.0,903.0,Tier2,Apartment,Unfurnished,17.88
2206.0,6.0,5.0,2012.0,2.0,5079.0,Tier1,Villa,Semi-Furnished,294.67
1503.0,5.0,5.0,1987.0,2.0,2631.0,Metro,Independent House,Semi-Furnished,157.91
1175.0,4.0,5.0,2020.0,2.0,1738.0,Tier2,Independent House,Semi-Furnished,85.44
1118.0,4.0,3.0,1995.0,1.0,2596.0,Metro,Independent House,Semi-Furnished,167.74
646.0,3.0,,2023.0,2.0,1457.0,Tier1,Apartment,Unfurnished,56.11
789.0,2.0,3.0,2005.0,0.0,1427.0,Tier2,Independent House,Semi-Furnished,48.66
2155.0,4.0,4.0,2021.0,3.0,3734.0,Tier2,,Semi-Furnished,133.9
705.0,4.0,4.0,1986.0,1.0,1287.0,Tier2,Independent House,Semi-Furnished,38.76
,6.0,,1990.0,0.0,1449.0,Tier3,Apartment,Furnished,22.09
849.0,3.0,3.0,1989.0,3.0,2509.0,Tier1,Independent House,Semi-Furnished,94.12
601.0,2.0,1.0,2016.0,2.0,1547.0,Tier2,Independent House,Unfurnished,39.35
1208.0,4.0,5.0,2021.0,2.0,3302.0,Tier2,Independent House,Furnished,111.9
1744.0,6.0,6.0,2024.0,0.0,3680.0,Metro,Apartment,Furnished,269.44
895.0,2.0,2.0,1995.0,2.0,1922.0,Metro,Independent House,Furnished,101.05
513.0,2.0,2.0,2001.0,2.0,804.0,Metro,Independent House,Unfurnished,62.34
1346.0,3.0,2.0,1998.0,2.0,3362.0,Tier1,Villa,Unfurnished,105.15
1172.0,2.0,3.0,1986.0,3.0,2296.0,Tier2,,Semi-Furnished,79.74
1701.0,1.0,2.0,2023.0,0.0,4314.0,Tier2,Independent House,Semi-Furnished,124.2
973.0,2.0,1.0,2002.0,1.0,,Metro,Apartment,Unfurnished,75.73
1070.0,5.0,6.0,2017.0,2.0,1493.0,Metro,Villa,Unfurnished,150.2
1125.0,1.0,2.0,2014.0,1.0,1700.0,Tier3,Apartment,Unfurnished,35.71
1245.0,3.0,3.0,1999.0,0.0,3313.0,Metro,Independent House,Unfurnished,148.51
1004.0,4.0,4.0,2013.0,0.0,1672.0,Tier1,,Semi-Furnished,68.72
923.0,6.0,5.0,2010.0,2.0,1547.0,,Villa,Semi-Furnished,113.66
400.0,6.0,6.0,1985.0,1.0,1149.0,Tier1,Villa,Unfurnished,37.11
917.0,3.0,2.0,2001.0,0.0,2186.0,Metro,Independent House,Unfurnished,112.64
1558.0,6.0,6.0,2023.0,1.0,2190.0,Metro,Villa,Furnished,286.33
1625.0,1.0,1.0,1986.0,1.0,2370.0,Metro,Independent House,Furnished,164.48
964.0,4.0,5.0,1999.0,0.0,1629.0,Tier1,Independent House,Unfurnished,85.81
1850.0,3.0,4.0,2006.0,0.0,4198.0,Tier1,Apartment,Semi-Furnished,138.87
1186.0,2.0,2.0,2004.0,2.0,3030.0,Metro,Apartment,Unfurnished,126.4
531.0,3.0,4.0,2013.0,,900.0,Tier2,Apartment,Semi-Furnished,31.3
400.0,2.0,2.0,2009.0,2.0,1107.0,Tier2,Apartment,Furnished,32.36
1809.0,5.0,5.0,2008.0,2.0,2526.0,Metro,Villa,Furnished,301.49
1013.0,3.0,2.0,2018.0,1.0,1594.0,Tier1,Independent House,Furnished,104.55
593.0,3.0,4.0,2005.0,1.0,1747.0,Tier2,Independent House,Furnished,46.73
400.0,2.0,3.0,1986.0,2.0,577.0,Metro,Apartment,Semi-Furnished,36.41
1002.0,2.0,3.0,,1.0,2804.0,Tier1,Apartment,Unfurnished,62.18
1402.0,6.0,6.0,2024.0,0.0,3459.0,Tier2,Villa,Unfurnished,112.72
851.0,4.0,4.0,,1.0,1133.0,Tier3,Villa,Semi-Furnished,42.23
673.0,6.0,6.0,2021.0,0.0,1394.0,Tier2,Apartment,Semi-Furnished,40.65
925.0,2.0,2.0,1992.0,1.0,1974.0,Tier1,Independent House,Semi-Furnished,78.69
1822.0,2.0,1.0,,,5243.0,Tier2,Independent House,,130.8
504.0,3.0,3.0,2006.0,1.0,987.0,Tier1,Apartment,Semi-Furnished,48.2
879.0,3.0,3.0,2002.0,2.0,1762.0,Tier2,Independent House,Furnished,54.71
1805.0,2.0,2.0,1989.0,3.0,2531.0,Tier1,Apartment,Furnished,102.36
1447.0,4.0,3.0,2014.0,1.0,3401.0,,Independent House,Furnished,255.01
1290.0,3.0,2.0,2015.0,1.0,2038.0,Tier2,Apartment,Furnished,61.57
876.0,2.0,2.0,1993.0,2.0,1173.0,Tier1,Apartment,Unfurnished,60.69
1215.0,2.0,1.0,2015.0,1.0,3638.0,Tier1,Independent House,Furnished,140.97
931.0,3.0,2.0,2015.0,1.0,1569.0,Tier3,Apartment,Unfurnished,27.5
770.0,4.0,4.0,1993.0,2.0,1119.0,Metro,Independent House,Unfurnished,66.48
660.0,3.0,4.0,,2.0,1623.0,Tier1,Apartment,Unfurnished,54.02
1592.0,3.0,4.0,1990.0,1.0,4265.0,Metro,Apartment,Unfurnished,171.62
1170.0,2.0,2.0,2010.0,0.0,1539.0,Tier2,Apartment,Semi-Furnished,56.78
1357.0,5.0,6.0,1994.0,1.0,1886.0,Tier2,Apartment,Semi-Furnished,45.72
1276.0,5.0,5.0,1990.0,1.0,1738.0,Tier1,Villa,Furnished,142.98
1420.0,4.0,4.0,2017.0,1.0,1824.0,Tier2,Apartment,Unfurnished,55.8
1073.0,1.0,,2014.0,1.0,2561.0,Tier1,Villa,Unfurnished,140.88
959.0,3.0,,2024.0,1.0,2166.0,,,Unfurnished,87.57
792.0,3.0,3.0,2008.0,1.0,1895.0,Tier1,Independent House,Semi-Furnished,67.13
,6.0,6.0,2012.0,1.0,1040.0,Tier1,Apartment,Unfurnished,33.73
639.0,6.0,6.0,2022.0,3.0,1707.0,Tier3,Independent House,Furnished,42.1
1017.0,5.0,5.0,2013.0,2.0,2221.0,Metro,Apartment,Furnished,122.94
,1.0,2.0,1999.0,2.0,1141.0,Metro,Apartment,Unfurnished,44.27
509.0,6.0,6.0,1992.0,1.0,1056.0,Tier1,Apartment,Semi-Furnished,39.36
1721.0,3.0,4.0,2007.0,1.0,4515.0,Tier3,Apartment,Unfurnished,61.12
1312.0,4.0,4.0,1993.0,2.0,2536.0,Tier1,Apartment,Furnished,87.2
974.0,3.0,4.0,1995.0,2.0,1932.0,,Villa,Unfurnished,136.2
2336.0,2.0,2.0,1990.0,2.0,6373.0,Tier1,Apartment,Semi-Furnished,171.71
400.0,,4.0,1996.0,0.0,558.0,,Apartment,Unfurnished,20.77
1688.0,2.0,3.0,2018.0,2.0,,,Independent House,Unfurnished,235.63
1144.0,3.0,3.0,2005.0,3.0,2868.0,Tier2,Apartment,Unfurnished,65.53
1593.0,5.0,5.0,2016.0,0.0,4063.0,Tier3,Apartment,Semi-Furnished,64.14
1254.0,1.0,1.0,,1.0,2840.0,Tier1,Apartment,Unfurnished,87.52
400.0,2.0,3.0,2009.0,1.0,803.0,Tier1,Independent House,Furnished,42.71
1248.0,2.0,1.0,2019.0,2.0,2083.0,Tier1,Apartment,Furnished,101.78
1368.0,3.0,3.0,2018.0,0.0,3881.0,Metro,Apartment,Semi-Furnished,215.6
400.0,6.0,,2003.0,2.0,746.0,Tier3,Villa,Unfurnished,25.04
2172.0,2.0,2.0,2021.0,0.0,5730.0,Tier1,Villa,Semi-Furnished,229.08
1356.0,2.0,2.0,2001.0,2.0,1704.0,Tier1,Villa,Unfurnished,119.31
1536.0,5.0,6.0,2000.0,0.0,2485.0,Tier2,Independent House,Unfurnished,73.1
617.0,5.0,5.0,2000.0,0.0,1124.0,,Apartment,Furnished,59.69
1545.0,,2.0,1988.0,2.0,3722.0,Tier2,Apartment,Unfurnished,71.91
1745.0,4.0,4.0,2014.0,2.0,3097.0,Metro,Apartment,Furnished,211.24
1327.0,4.0,3.0,2018.0,3.0,1691.0,Tier2,Apartment,Unfurnished,54.15
1195.0,4.0,3.0,1989.0,0.0,1808.0,Tier3,Apartment,Semi-Furnished,30.54
753.0,3.0,4.0,2017.0,1.0,1255.0,Tier2,Apartment,Semi-Furnished,41.53
1092.0,6.0,5.0,1993.0,0.0,1656.0,Tier3,Villa,Semi-Furnished,39.57
944.0,1.0,1.0,2001.0,0.0,1479.0,Metro,Villa,Furnished,152.06
1486.0,2.0,1.0,1996.0,0.0,3840.0,Tier1,Apartment,Semi-Furnished,111.62
775.0,3.0,3.0,2008.0,0.0,1505.0,Tier2,Independent House,Furnished,52.51
1482.0,3.0,4.0,1996.0,2.0,2859.0,Tier1,Apartment,Furnished,116.15
781.0,5.0,5.0,1999.0,0.0,2296.0,Tier1,Apartment,Furnished,95.91
1069.0,3.0,2.0,2000.0,2.0,2142.0,Tier1,Villa,Semi-Furnished,109.59
1508.0,1.0,1.0,2007.0,2.0,4328.0,Metro,Apartment,Unfurnished,149.57
848.0,3.0,3.0,2002.0,0.0,,Tier1,Apartment,Semi-Furnished,63.14
1525.0,3.0,2.0,2006.0,3.0,2930.0,Metro,Apartment,Unfurnished,128.9
1476.0,6.0,6.0,2015.0,1.0,2824.0,Tier2,Independent House,Semi-Furnished,116.51
1065.0,3.0,3.0,1999.0,3.0,2325.0,Metro,Independent House,Semi-Furnished,137.73
1781.0,3.0,2.0,2005.0,3.0,4010.0,Metro,Apartment,Semi-Furnished,216.35
1239.0,4.0,4.0,1992.0,3.0,,Tier1,Independent House,Semi-Furnished,122.18
1751.0,4.0,4.0,2024.0,2.0,4602.0,Tier1,Independent House,Semi-Furnished,211.2
2097.0,3.0,3.0,2020.0,1.0,4391.0,Tier3,Villa,Furnished,175.81
1079.0,2.0,2.0,2022.0,0.0,1308.0,Tier1,Independent House,Unfurnished,100.1
1522.0,5.0,5.0,1990.0,1.0,3446.0,Tier1,Apartment,Unfurnished,82.82
881.0,4.0,4.0,2001.0,1.0,2323.0,Tier2,Apartment,Furnished,56.27
684.0,4.0,5.0,2024.0,2.0,1129.0,Tier1,Villa,Unfurnished,59.17
1102.0,6.0,5.0,2020.0,2.0,1398.0,Metro,Villa,Furnished,207.75
519.0,4.0,4.0,2012.0,1.0,1377.0,Tier1,Villa,Furnished,80.32
731.0,4.0,4.0,2007.0,0.0,2162.0,Tier3,,Furnished,68.75
1496.0,6.0,6.0,2015.0,1.0,2001.0,Tier1,,Unfurnished,97.29
943.0,2.0,3.0,1995.0,1.0,2724.0,Metro,Independent House,Unfurnished,100.29
1555.0,3.0,3.0,2004.0,0.0,2872.0,Metro,Independent House,Unfurnished,178.41
1350.0,3.0,,2016.0,2.0,3908.0,Metro,Independent House,Furnished,274.09
2126.0,2.0,2.0,2001.0,2.0,,Tier1,Independent House,Semi-Furnished,242.7
1462.0,4.0,5.0,2022.0,0.0,4097.0,Tier1,Apartment,Unfurnished,97.09
1757.0,4.0,5.0,1990.0,1.0,4594.0,Metro,Apartment,Furnished,207.3
1401.0,4.0,4.0,1985.0,2.0,1752.0,Tier3,Apartment,Semi-Furnished,37.37
1356.0,6.0,6.0,2021.0,1.0,1787.0,,Independent House,Furnished,91.34
1782.0,2.0,1.0,1988.0,3.0,3825.0,Tier1,Villa,Furnished,251.08
1534.0,4.0,4.0,2015.0,0.0,2199.0,Tier2,Independent House,Semi-Furnished,98.07
1305.0,3.0,3.0,1995.0,1.0,2649.0,Metro,Apartment,,126.92
1303.0,2.0,1.0,2001.0,2.0,3803.0,Tier1,Apartment,Furnished,104.33
1469.0,2.0,2.0,1991.0,1.0,2542.0,Tier2,Independent House,Furnished,80.0
,5.0,6.0,2019.0,1.0,1797.0,Tier2,Apartment,Furnished,56.54
843.0,3.0,3.0,1986.0,2.0,1595.0,Tier2,Apartment,Furnished,39.53
1913.0,4.0,4.0,2024.0,2.0,4464.0,Metro,Apartment,Furnished,303.8
2132.0,3.0,3.0,2021.0,0.0,3302.0,Tier3,Apartment,Semi-Furnished,69.14
736.0,2.0,2.0,2021.0,1.0,1228.0,Metro,Independent House,Semi-Furnished,79.56
866.0,2.0,2.0,1994.0,1.0,2378.0,Tier3,Apartment,Semi-Furnished,36.43
1771.0,3.0,3.0,1996.0,2.0,4712.0,Tier3,Villa,Unfurnished,105.73
1467.0,6.0,6.0,2001.0,1.0,3844.0,Metro,Apartment,Unfurnished,166.8
1538.0,1.0,1.0,2010.0,2.0,3980.0,Tier2,Independent House,Furnished,129.66
1648.0,6.0,,1989.0,2.0,3340.0,Metro,Apartment,Furnished,190.93
1080.0,6.0,5.0,1989.0,1.0,2713.0,Tier1,Villa,Unfurnished,113.09
1365.0,6.0,6.0,2022.0,1.0,2589.0,Tier1,Independent House,Furnished,142.81
1326.0,3.0,3.0,2011.0,1.0,,Tier1,Apartment,Furnished,107.46
771.0,6.0,6.0,1989.0,1.0,1471.0,Tier3,Independent House,Furnished,28.54
1358.0,3.0,2.0,1992.0,2.0,2017.0,,Villa,Semi-Furnished,104.48
1819.0,1.0,1.0,2015.0,2.0,3463.0,Tier1,Apartment,Semi-Furnished,142.15
1033.0,2.0,3.0,2017.0,1.0,1793.0,Tier2,Apartment,Unfurnished,56.2
1276.0,5.0,6.0,2005.0,2.0,2907.0,Tier3,Independent House,Unfurnished,56.61
1303.0,1.0,2.0,2019.0,1.0,2412.0,Metro,Independent House,Semi-Furnished,125.44
1058.0,3.0,2.0,2005.0,0.0,2613.0,Tier3,Apartment,Semi-Furnished,42.56
1538.0,1.0,1.0,1999.0,1.0,3263.0,Metro,Apartment,Semi-Furnished,153.48
860.0,2.0,2.0,2020.0,1.0,2455.0,Tier2,Independent House,Furnished,81.34
1866.0,1.0,1.0,1986.0,1.0,2545.0,Metro,Villa,Furnished,353.16
1513.0,5.0,4.0,2014.0,2.0,3689.0,Metro,Independent House,Furnished,225.57
732.0,3.0,4.0,2012.0,1.0,1764.0,Tier1,Apartment,Furnished,67.08
2049.0,5.0,5.0,2001.0,3.0,5965.0,Tier2,Independent House,Furnished,213.8
1284.0,4.0,4.0,2004.0,0.0,2400.0,Tier1,Apartment,Semi-Furnished,87.68
839.0,6.0,6.0,2024.0,2.0,1468.0,Metro,Apartment,Unfurnished,77.37
1752.0,3.0,3.0,2013.0,2.0,2646.0,Tier1,Villa,Semi-Furnished,207.63
1447.0,3.0,3.0,1989.0,1.0,2427.0,Tier3,Independent House,Unfurnished,55.39
400.0,3.0,3.0,2009.0,0.0,841.0,Tier1,Apartment,Semi-Furnished,29.84
937.0,3.0,3.0,1994.0,1.0,2537.0,Metro,Apartment,Semi-Furnished,105.09
1340.0,4.0,5.0,2003.0,3.0,2294.0,Tier1,Villa,Semi-Furnished,139.03
400.0,3.0,3.0,,,594.0,Metro,Villa,Furnished,80.71
1243.0,4.0,5.0,2018.0,2.0,2100.0,Tier2,Independent House,,97.83
1279.0,4.0,4.0,1998.0,2.0,1767.0,Tier2,Independent House,Unfurnished,59.94
608.0,2.0,2.0,2009.0,0.0,1744.0,Tier1,Apartment,Unfurnished,47.41
1335.0,4.0,4.0,2010.0,1.0,3699.0,Tier1,Independent House,Furnished,179.84
1204.0,2.0,3.0,2005.0,0.0,2113.0,Tier2,Independent House,Furnished,74.05
604.0,3.0,2.0,2000.0,1.0,993.0,Tier1,Independent House,Semi-Furnished,54.53
1660.0,4.0,4.0,1994.0,2.0,4697.0,Tier2,Villa,Furnished,139.66
1619.0,,6.0,2016.0,2.0,1948.0,Tier2,Independent House,Semi-Furnished,97.71
1055.0,1.0,1.0,2004.0,3.0,2406.0,Tier2,,Furnished,75.45
1101.0,1.0,1.0,1993.0,0.0,3137.0,Tier1,Apartment,Semi-Furnished,88.59
1563.0,1.0,2.0,2018.0,1.0,3306.0,Tier1,Independent House,Semi-Furnished,165.86
1100.0,3.0,2.0,2015.0,2.0,1326.0,Tier3,Apartment,Semi-Furnished,30.61
400.0,4.0,3.0,2003.0,1.0,638.0,Tier1,Apartment,Furnished,34.44
1443.0,4.0,5.0,2015.0,0.0,4128.0,Tier2,Independent House,Semi-Furnished,102.4
793.0,4.0,5.0,2014.0,1.0,976.0,Metro,Independent House,Unfurnished,70.72
1005.0,5.0,5.0,2008.0,1.0,1920.0,Tier2,Apartment,Semi-Furnished,55.12
1929.0,2.0,2.0,2017.0,3.0,5057.0,Tier1,Independent House,Unfurnished,207.12
1133.0,1.0,1.0,2002.0,1.0,3069.0,Metro,Villa,Unfurnished,188.8
1201.0,1.0,2.0,2005.0,2.0,2474.0,Metro,Villa,Unfurnished,170.11
1455.0,5.0,6.0,2015.0,2.0,2355.0,Tier2,Independent House,Unfurnished,79.87
1453.0,4.0,5.0,2023.0,,3312.0,Tier2,Apartment,Semi-Furnished,97.45
740.0,4.0,4.0,1988.0,2.0,,Tier1,Apartment,Unfurnished,39.27
1170.0,2.0,2.0,2010.0,1.0,1942.0,Metro,Apartment,Furnished,120.1
1218.0,3.0,2.0,2017.0,0.0,3232.0,Tier2,Villa,Semi-Furnished,132.39
1336.0,6.0,5.0,2017.0,2.0,1974.0,Metro,Villa,Unfurnished,184.95
1345.0,1.0,2.0,2004.0,1.0,1627.0,Tier1,Independent House,Unfurnished,84.96
2494.0,4.0,3.0,1992.0,1.0,4505.0,Metro,Independent House,Unfurnished,250.63
612.0,2.0,2.0,2020.0,1.0,1275.0,Metro,Villa,Unfurnished,112.95
1690.0,1.0,2.0,1992.0,1.0,4173.0,Metro,Independent House,Unfurnished,194.24
1792.0,4.0,4.0,2015.0,1.0,4670.0,Tier1,Apartment,Unfurnished,152.53
1446.0,2.0,1.0,2006.0,1.0,3462.0,Metro,Apartment,Unfurnished,169.38
875.0,4.0,5.0,2003.0,1.0,2037.0,Tier1,Independent House,Semi-Furnished,117.92
2032.0,4.0,5.0,2004.0,3.0,4873.0,Tier1,Apartment,Unfurnished,154.14
400.0,,4.0,2007.0,1.0,675.0,Tier1,Apartment,Unfurnished,22.85
858.0,4.0,4.0,2008.0,0.0,1620.0,Tier1,Villa,Unfurnished,101.44
1786.0,3.0,3.0,2008.0,0.0,4125.0,Tier2,Apartment,Semi-Furnished,114.23
1015.0,2.0,1.0,2020.0,2.0,1338.0,Metro,Independent House,Semi-Furnished,145.07
1998.0,4.0,4.0,1993.0,1.0,3460.0,Tier1,Apartment,Furnished,131.69
444.0,3.0,3.0,2024.0,3.0,858.0,Metro,Apartment,Unfurnished,46.47
644.0,1.0,2.0,2000.0,2.0,1391.0,Metro,Apartment,Semi-Furnished,63.78
934.0,5.0,5.0,2011.0,0.0,1939.0,Tier1,Villa,Semi-Furnished,100.59
1409.0,3.0,3.0,2021.0,0.0,3512.0,,Apartment,Furnished,144.85
1089.0,5.0,6.0,1997.0,1.0,2235.0,Tier3,Villa,Unfurnished,46.09
955.0,5.0,6.0,1986.0,2.0,2700.0,Tier1,Independent House,Unfurnished,95.16
1910.0,3.0,3.0,1996.0,0.0,3600.0,Tier3,Independent House,Unfurnished,60.76
1957.0,3.0,4.0,2017.0,2.0,4199.0,Metro,Apartment,Semi-Furnished,178.75
993.0,3.0,4.0,2007.0,2.0,1197.0,Metro,Apartment,,100.29
400.0,3.0,4.0,1998.0,2.0,704.0,Metro,,Semi-Furnished,64.58
400.0,5.0,6.0,2023.0,,1104.0,Metro,Independent House,Furnished,67.71
1320.0,4.0,5.0,2014.0,2.0,2377.0,Tier1,Independent House,Unfurnished,124.51
1528.0,2.0,2.0,2018.0,0.0,2530.0,Tier2,Apartment,Furnished,100.87
1231.0,3.0,2.0,1993.0,1.0,2682.0,Metro,Independent House,Semi-Furnished,145.12
1165.0,6.0,6.0,1999.0,0.0,1563.0,Tier3,Apartment,Semi-Furnished,42.34
798.0,3.0,2.0,2008.0,0.0,1721.0,Tier2,Apartment,Semi-Furnished,35.47
1527.0,4.0,3.0,2009.0,3.0,2667.0,Metro,Apartment,Unfurnished,143.13
2039.0,4.0,4.0,2020.0,1.0,3853.0,Metro,Apartment,Furnished,267.43
400.0,3.0,2.0,2016.0,2.0,1050.0,Metro,Apartment,Unfurnished,41.66
1161.0,3.0,4.0,,2.0,2777.0,Metro,Apartment,Furnished,144.68
715.0,4.0,5.0,2023.0,2.0,1432.0,Metro,Villa,Furnished,146.5
455.0,3.0,2.0,1990.0,1.0,1019.0,,Apartment,Semi-Furnished,31.38
635.0,3.0,3.0,2009.0,1.0,1639.0,Metro,Villa,Furnished,151.2
1390.0,4.0,5.0,1986.0,1.0,3534.0,Tier1,Apartment,Unfurnished,99.23
1402.0,4.0,5.0,2015.0,3.0,2150.0,Tier3,Apartment,Semi-Furnished,44.74
1930.0,2.0,3.0,2014.0,0.0,3361.0,Tier2,Apartment,Furnished,128.8
1204.0,2.0,3.0,1999.0,0.0,2199.0,Tier3,Apartment,Furnished,43.43
400.0,2.0,3.0,2002.0,1.0,615.0,Metro,Villa,Semi-Furnished,50.45
1081.0,3.0,3.0,2016.0,1.0,1321.0,Tier1,Apartment,Unfurnished,71.11
507.0,2.0,2.0,1998.0,1.0,767.0,Tier1,Villa,Semi-Furnished,63.11
597.0,3.0,4.0,2002.0,3.0,1585.0,Metro,Apartment,Semi-Furnished,61.3
1490.0,1.0,1.0,2019.0,2.0,3252.0,Metro,Villa,Unfurnished,271.81
1297.0,3.0,4.0,2006.0,2.0,2354.0,Tier2,Independent House,Semi-Furnished,88.84
1494.0,3.0,3.0,1998.0,1.0,3429.0,Tier2,Apartment,Furnished,77.35
1021.0,3.0,4.0,2022.0,1.0,2585.0,,Apartment,Semi-Furnished,97.93
1595.0,3.0,3.0,,2.0,2932.0,Tier1,Apartment,Semi-Furnished,121.49
,2.0,2.0,2018.0,2.0,2025.0,Tier1,Villa,Unfurnished,90.83
1758.0,5.0,5.0,2006.0,1.0,2313.0,Metro,Apartment,Semi-Furnished,161.15
,2.0,3.0,2000.0,,3121.0,Tier1,Villa,Unfurnished,164.68
1097.0,4.0,4.0,2000.0,3.0,2020.0,Metro,Villa,Furnished,187.41
1306.0,5.0,6.0,2000.0,1.0,2586.0,Metro,Independent House,Unfurnished,135.27
1191.0,3.0,4.0,2024.0,1.0,2335.0,Tier3,Villa,Semi-Furnished,53.28
1998.0,5.0,6.0,2022.0,1.0,4672.0,Tier1,Villa,Semi-Furnished,292.3
1323.0,2.0,3.0,2002.0,3.0,2951.0,Tier2,Apartment,Furnished,106.81
1199.0,3.0,3.0,2007.0,1.0,2350.0,Tier1,Independent House,Semi-Furnished,96.78
1081.0,3.0,3.0,2024.0,2.0,1330.0,Tier1,Independent House,Unfurnished,89.32
1622.0,1.0,1.0,2002.0,2.0,3759.0,Metro,Apartment,Unfurnished,147.85
1554.0,3.0,4.0,2006.0,1.0,4325.0,Metro,Independent House,Furnished,296.67
1063.0,3.0,4.0,2024.0,1.0,2748.0,Metro,Apartment,Semi-Furnished,108.72
622.0,4.0,4.0,2014.0,1.0,1845.0,Tier2,Independent House,Furnished,44.72
749.0,5.0,5.0,2002.0,2.0,1086.0,Tier2,Independent House,Unfurnished,35.87
1108.0,1.0,1.0,2002.0,2.0,1773.0,Tier1,Apartment,Unfurnished,65.48
1874.0,2.0,1.0,1985.0,2.0,4068.0,Tier1,Independent House,Furnished,157.44
1075.0,3.0,3.0,1999.0,0.0,1746.0,Tier3,Apartment,Unfurnished,26.74
903.0,3.0,3.0,1989.0,0.0,1140.0,Metro,Apartment,Unfurnished,74.19
400.0,4.0,3.0,2011.0,2.0,770.0,Metro,Apartment,Semi-Furnished,40.45
1957.0,3.0,3.0,2001.0,1.0,3362.0,Tier1,Independent House,Unfurnished,144.65
1485.0,1.0,1.0,2016.0,0.0,2487.0,Tier2,Apartment,Semi-Furnished,93.65
1598.0,4.0,3.0,2022.0,0.0,4659.0,Tier3,Apartment,Semi-Furnished,56.75
1681.0,5.0,5.0,2010.0,1.0,2739.0,Metro,Independent House,Semi-Furnished,181.11
1118.0,3.0,3.0,1986.0,0.0,1602.0,Tier3,Apartment,Semi-Furnished,22.39
1242.0,3.0,2.0,2012.0,1.0,1771.0,Tier2,Apartment,Semi-Furnished,58.46
1944.0,2.0,1.0,2007.0,2.0,5154.0,Metro,Apartment,Furnished,349.06
1290.0,2.0,1.0,2004.0,1.0,3208.0,Tier1,Apartment,Unfurnished,92.46
1494.0,2.0,1.0,2020.0,3.0,2141.0,Tier1,Apartment,Semi-Furnished,124.29
1635.0,3.0,4.0,2006.0,0.0,2609.0,Tier3,Apartment,Semi-Furnished,39.84
1521.0,5.0,5.0,1995.0,1.0,3871.0,Metro,Independent House,Unfurnished,127.42
1136.0,3.0,2.0,2012.0,0.0,1925.0,Tier2,,Semi-Furnished,98.21
1183.0,2.0,1.0,2006.0,2.0,3510.0,Tier1,Apartment,Semi-Furnished,90.2
1589.0,2.0,2.0,2001.0,3.0,,Tier2,Apartment,Unfurnished,86.6
1588.0,3.0,4.0,2015.0,1.0,2454.0,,Apartment,Unfurnished,105.85
1784.0,3.0,3.0,1995.0,1.0,4899.0,Tier1,Villa,Furnished,240.35
1476.0,3.0,2.0,2020.0,1.0,2620.0,Tier2,Apartment,Semi-Furnished,84.27
1498.0,3.0,3.0,1998.0,2.0,2576.0,Tier2,Apartment,Unfurnished,63.43
977.0,3.0,3.0,2019.0,2.0,1748.0,Tier3,Independent House,Semi-Furnished,54.84
909.0,2.0,1.0,2007.0,2.0,2348.0,Metro,Apartment,Semi-Furnished,91.25
1590.0,1.0,1.0,2013.0,0.0,2404.0,Tier2,Apartment,Furnished,87.09
